char_count,word_count,token_count
11684,2050,2490
10618,1793,2163
25682,4373,5153
11719,2040,2438
4752,842,997
27286,4649,5845
7433,1269,1642
8202,1410,1690
7324,1208,1520
72537,12525,15176
12998,2274,2949
15415,2644,3306
20737,3575,4949
10784,1833,2166
17659,3014,3691
14203,2305,3000
8201,1394,1700
41746,7134,8429
8920,1537,1804
15622,2667,3212
4952,832,1011
11613,1971,2374
10822,1910,2386
11928,2044,2656
7501,1330,1649
6736,1155,1433
11685,2023,2467
9807,1728,2187
8971,1576,1904
9782,1732,2136
16750,2995,3509
18715,3231,3892
18007,3001,3667
6507,1113,1400
5757,1004,1203
6897,1189,1391
11791,2021,2417
11159,1941,2480
10484,1770,2167
4578,804,947
17575,2963,3545
16705,2888,3389
18434,3220,3709
10923,1912,2301
8525,1474,1815
16215,2783,3616
14841,2494,3015
8603,1465,1768
40839,7171,9158
3766,638,843
11494,1995,2416
14076,2403,3077
11204,1934,2381
3024,520,668
5913,1037,1355
7381,1302,1622
10885,1903,2382
29646,5070,6183
13097,2254,2761
19812,3332,4212
8019,1374,1695
15627,2747,3315
18955,3387,4342
27722,4901,6383
12748,2261,2847
13879,2351,3133
24173,4168,5247
22132,3816,4799
27812,4853,5652
75643,13013,16353
8255,1462,1763
22632,3889,4986
9822,1763,2223
23862,4148,5209
23494,4197,5199
9638,1635,2048
26480,4701,6064
15293,2693,3531
22047,3838,5003
8804,1485,2002
15689,2609,3381
5974,1043,1282
10157,1772,2128
36966,6508,7747
13913,2570,3214
11094,1942,2391
29020,5153,6496
8754,1466,1864
8504,1467,1792
18891,3301,4209
12178,2202,2721
16650,2964,3756
14931,2718,3152
19091,3243,4240
22315,3937,4705
10194,1740,2120
13443,2314,2719
27438,4803,6068
9570,1650,2016
8333,1430,1694
11780,2020,2430
14890,2539,3246
15535,2708,3332
6375,1128,1472
11038,1965,2343
5848,1061,1299
35440,6178,7430
5345,938,1206
18507,3239,3994
5133,850,1072
47664,8105,10181
7458,1273,1485
4693,831,1072
6394,1162,1433
62753,11212,13908
14154,2435,2953
5937,1042,1241
10365,1775,2112
14707,2633,3209
12629,2147,2708
16748,2766,3496
12445,2165,2429
32965,5743,6841
4571,765,895
17124,3012,3588
13237,2243,2751
21848,3826,4731
15370,2749,3436
5147,936,1252
12646,2228,2739
20889,3609,4572
11982,2117,2726
16380,2852,3455
37899,6470,7482
30263,5350,6698
7918,1391,1711
27695,4909,6110
9700,1713,1994
5766,991,1239
15436,2734,3274
15470,2726,3462
23826,4196,5236
17545,3037,3939
12277,2039,2741
1897,316,395
28855,4962,6110
35885,6203,7364
21542,3679,4675
12748,2173,2609
17274,3066,3828
47875,8190,9570
48250,8448,10200
13315,2308,2959
16819,2941,3578
13396,2269,2984
22695,3882,4881
61460,10459,12863
89994,15575,19556
21378,3701,4476
19541,3495,4345
18458,3234,3973
5849,992,1295
28177,5026,5993
17940,3091,4014
59940,10238,12433
9060,1620,2050
15305,2707,3315
22387,3911,4974
3289,579,720
15432,2691,3020
43023,7286,8907
9600,1694,2092
50144,8542,11165
41560,7344,8739
20826,3633,4637
23355,4169,5074
23553,4169,5060
22600,3908,4922
8352,1483,1872
12709,2177,2573
11448,1948,2264
62067,10476,13006
12566,2248,2837
20014,3580,4650
28664,5150,6319
365089,62098,75319
28168,4754,6050
18374,3213,3941
32713,5655,6949
11952,2054,2504
37133,6600,7775
15300,2680,3208
26364,4556,5795
32455,5506,6629
12740,2204,2747
19864,3448,4120
8184,1421,1696
6462,1140,1450
19527,3503,4219
12820,2180,3019
4594,803,1011
12861,2124,2668
12957,2256,2859
14490,2570,3121
31365,5604,6791
12014,2106,2745
8943,1502,1917
16283,2765,3466
13915,2394,3179
14864,2617,3306
27558,4605,5734
4402,749,1008
13290,2261,3100
14973,2558,3371
17927,3066,4019
13332,2348,2875
16055,2652,3120
41856,7239,9306
39990,6736,8206
30457,5343,6684
14316,2429,2974
54293,9281,10894
15803,2745,3393
11557,1933,2346
6474,1133,1523
61078,10634,12895
26467,4549,5539
14775,2604,3153
26888,4505,5449
19845,3440,4063
24721,4141,5100
3856,676,890
14276,2454,2905
19615,3459,4298
29974,5223,6535
15248,2589,3205
4831,836,1113
10436,1876,2311
11078,1943,2359
46751,8214,9806
12943,2210,2735
16176,2659,3411
6303,1135,1403
24010,4211,5151
23123,4081,4906
26298,4415,5083
14010,2409,3072
28628,4923,6346
32739,5714,6755
11399,1890,2342
16226,2833,3520
63531,10686,12674
7681,1285,1501
16591,2959,3411
13026,2320,2809
23873,4217,5264
6143,1140,1496
51399,8878,10772
15634,2786,3380
39413,6807,8358
35451,6137,7475
48337,8424,10147
72897,12824,15957
22379,4033,4851
21826,3847,4807
6825,1128,1477
27507,4793,6189
50715,8602,10659
57983,9625,11467
15723,2830,3300
30190,5229,6282
24694,4391,5443
21212,3633,4726
8283,1463,1705
20725,3552,4739
35551,6187,8460
30636,5323,6772
27096,4754,5732
28005,4782,5906
18834,3268,3885
12229,2133,2695
12156,2124,2521
20554,3608,4290
33817,5990,7510
47614,8117,9513
28093,4806,5569
16374,2898,3498
92150,15780,19051
28268,4749,6150
10056,1755,2254
16367,2925,3509
28276,5083,6161
30219,5253,6326
56834,9633,11841
13046,2347,2712
55222,9392,11758
9129,1674,2088
9083,1591,1936
10955,1910,2690
26805,4483,5800
6219,1068,1352
41063,7180,9035
19402,3496,4341
13644,2359,2850
39867,6979,8664
30710,5366,6367
72735,12486,15955
31733,5527,7089
28828,4982,6182
7317,1300,1693
12024,2133,2674
87181,14898,18354
9207,1615,1949
63960,11302,13861
2010,345,433
6638,1139,1413
8882,1540,1829
16648,2875,3706
18965,3390,4104
32112,5532,6492
13682,2343,2953
33381,6025,7022
21236,3626,4268
7465,1280,1535
8621,1532,1830
41347,7192,8578
10637,1755,2214
10708,1900,2415
40420,7100,8542
8401,1458,1843
11888,2094,2398
8338,1431,1810
18636,3212,3971
13777,2460,3053
46932,8282,10274
14224,2476,2877
200797,35962,43321
19352,3293,4014
8871,1600,2020
16133,2892,3382
13516,2411,3188
12695,2222,2728
9185,1617,2146
14950,2664,3372
20783,3766,4622
69522,12601,14567
16773,2894,3720
6711,1177,1569
15591,2640,3256
22813,3894,5049
33534,5976,7245
9784,1688,2094
14218,2557,3109
10393,1908,2252
83517,14579,17762
30393,5363,6359
136912,23410,29042
64416,11447,13755
19719,3196,3831
10229,1861,2193
62722,10753,12770
129839,22719,28183
13771,2437,2877
25192,4211,5329
15822,2812,3623
11854,2053,2494
28768,5062,5940
6401,1083,1268
15430,2704,3215
22632,3909,4668
16578,2921,3615
6560,1149,1414
21989,3854,4916
15487,2643,3493
3142,553,672
12388,2170,2702
11985,2082,2563
26646,4610,5795
8960,1556,1924
20402,3515,4335
29860,5215,6978
20267,3528,4282
117522,20286,25647
38191,6588,8266
39300,6830,8403
13015,2300,2763
33870,5837,7656
112131,19811,24982
9210,1582,2104
29922,5261,7064
13732,2411,3012
12706,2226,2616
24386,4327,5297
29121,5220,6418
19807,3428,4152
7530,1308,1632
5988,1030,1326
9080,1631,2063
30774,5129,6667
8842,1528,2055
17569,3177,3854
25458,4438,5457
43706,7701,9323
13697,2408,3045
41207,7233,9294
11313,1938,2391
19336,3264,4027
13735,2385,3000
45651,8098,9988
7994,1391,1820
13754,2356,2962
20309,3553,4486
18729,3282,3878
9430,1667,1999
43858,7741,9282
13087,2333,2840
5706,1008,1196
46054,8187,9889
16468,2808,3386
8710,1560,1887
5684,1010,1258
33130,5916,7484
21813,3845,4944
4284,771,987
10708,1942,2442
19142,3305,4185
17040,2950,3838
11189,1919,2398
6495,1146,1394
33652,6017,7308
25991,4551,5616
8390,1449,1876
15010,2559,3062
21876,3970,4823
39941,6975,8784
23796,4180,5238
31012,5417,6317
8464,1438,1761
11865,2167,2747
20287,3572,4384
46612,7811,9208
7881,1389,1745
6151,1059,1292
6669,1203,1490
4381,752,973
5630,1006,1277
7451,1269,1646
17646,3065,4135
33900,5849,7588
14408,2488,3179
11551,1942,2552
7727,1290,1714
9686,1650,2057
28141,5003,6489
13257,2276,2753
26513,4585,5567
15942,2689,3487
29500,5158,6188
6121,1070,1289
16140,2764,3329
15052,2632,3267
29515,5129,6143
51789,9176,10766
29488,5112,6216
11736,2035,2352
11023,1941,2383
13556,2367,2839
12942,2302,2725
11911,2090,2546
72828,12816,15891
19998,3494,4305
19612,3410,4076
11317,1971,2649
30047,5230,6395
12138,2123,2678
43845,7770,9841
15402,2695,3404
25541,4526,5265
9550,1642,2145
7010,1253,1778
18969,3427,4044
9285,1604,2055
35482,6117,7224
47015,8135,9892
17820,3185,3823
10075,1773,2210
16592,2978,3645
21004,3615,4243
18167,3190,3797
16742,2974,3622
23959,4050,4929
12020,2111,2508
14620,2567,3158
37531,6516,8128
253854,43487,56461
13125,2242,3000
16099,2738,3351
11308,1993,2482
16562,2856,3497
20042,3452,4182
30566,5247,6488
32183,5485,6674
275480,46501,56917
8763,1501,2034
14324,2516,3230
26857,4713,5704
41576,6993,8550
52382,9252,11121
15371,2761,3483
91742,15293,18714
28843,4832,5797
22517,3938,4942
7308,1327,1556
24516,4299,5145
4707,795,1003
63470,10717,12705
15256,2549,3103
38619,6841,8498
17292,2979,3505
17417,2952,3841
28873,5266,6504
8805,1522,1762
8206,1379,1718
27670,4836,6516
9319,1682,2090
5800,1022,1350
7556,1317,1554
25633,4490,5534
24153,4140,5270
59572,10427,12856
36258,6331,7710
11845,2029,2540
20306,3643,4463
9947,1732,2095
4732,810,1140
8971,1553,1881
17193,3076,3846
85874,14970,18404
5078,867,1022
21893,3823,4612
7826,1357,1753
4829,856,1123
18182,3224,4324
24813,4287,5332
11269,2049,2439
10489,1794,2495
57921,10198,12982
17672,3201,3992
28698,4984,6610
25870,4564,5592
10345,1902,2300
22870,3926,5015
66861,11436,14482
16295,2738,3557
14200,2456,2897
65870,11688,14574
6268,1148,1441
2578,450,570
7341,1302,1536
12586,2240,2725
115281,19614,23491
27192,4717,5945
17704,3100,3702
99954,16870,20864
23606,3991,4708
95694,16585,20294
11525,1997,2589
25640,4394,5116
45409,7827,9665
27718,4884,6152
4911,853,986
22107,3896,4780
14017,2437,2958
14811,2547,3019
34795,5949,7103
5788,1038,1327
25615,4481,5535
12990,2279,2900
6845,1201,1528
11867,2040,2503
20688,3640,4528
55398,9667,11769
12393,2146,2684
30226,5460,6600
15550,2651,3448
8988,1603,1930
9756,1629,2036
274637,47485,60852
31129,5324,6561
12605,2204,2764
68552,12342,15772
14418,2586,3181
58785,10214,12578
13679,2414,2899
40484,6954,8581
11957,2134,2729
6630,1154,1564
10474,1869,2219
14489,2552,3089
12860,2293,2973
16548,2823,3413
20806,3686,4244
9267,1591,1947
42480,7553,9577
26969,4696,5508
12105,2107,2465
42081,7510,8934
11763,2014,2520
47329,8260,10281
13958,2447,2848
26999,4775,5813
9125,1580,2011
27961,4790,5793
9140,1586,1876
4682,833,1052
13731,2389,2924
30096,5276,6454
29418,5174,6290
30469,5332,6371
10858,1830,2354
12379,2148,2602
11896,2098,2513
28788,4858,5669
13209,2262,2635
26880,4601,5555
17123,2980,3653
46043,8121,9754
15787,2705,3186
8874,1481,1789
29439,5121,6120
15641,2670,3419
12585,2153,2599
18647,3233,3910
8884,1571,1893
28944,4859,6406
9129,1611,2060
27050,4654,5892
35806,6284,7934
33244,5447,6585
23344,4110,5425
15431,2697,3162
15412,2764,3403
11264,1976,2414
34115,5684,6797
42619,7365,8617
20105,3501,4213
25653,4436,5308
26617,4691,6043
20396,3673,4644
23543,4152,5040
12136,2137,2667
6864,1216,1498
35764,6366,8030
21566,3555,4441
22579,3872,4936
105016,17548,20959
50908,9046,10580
45375,7965,9920
8062,1462,1845
40684,6722,8205
19322,3305,4081
14443,2454,2992
5697,1008,1197
43458,7367,9203
34520,6116,7290
6300,1055,1272
21721,3798,4876
57743,9855,12232
17578,3070,3618
16330,2880,3534
45728,7936,10050
28627,5075,6160
7042,1186,1474
25222,4392,5783
11661,2008,2476
61531,10215,12497
16936,2973,3638
22399,3933,4752
15764,2765,3255
12549,2176,2708
40112,7133,8431
24320,3961,4811
13882,2424,3073
20992,3576,4417
14468,2492,3062
11924,2069,2455
19608,3284,4172
25913,4646,5602
14853,2641,3277
41095,6963,8661
13319,2320,2804
16652,2941,3529
31666,5281,6263
16523,2932,3550
34235,5768,7137
16800,2993,3740
12230,2184,2734
33212,5692,6910
25738,4365,5717
19437,3420,4462
14485,2518,3052
17120,2908,3621
13532,2255,2711
18961,3217,3985
23450,4055,4903
10997,1810,2252
21970,3956,4826
42680,7357,8776
44026,7693,9607
3823,644,838
48144,8389,10235
23807,3999,4991
75652,13213,16496
17732,3140,3810
21690,3836,4663
24394,4120,5092
14735,2673,3297
6790,1210,1527
10489,1861,2277
11841,2145,2581
12086,2126,2598
22415,3836,4437
14561,2519,3103
56583,9904,12796
39462,6961,8401
11871,2060,2491
7805,1391,1707
59412,10609,12970
7859,1406,1770
26263,4588,5766
10184,1773,2241
10179,1802,2244
15755,2714,3484
29094,5033,6228
69757,11670,14501
58051,10136,13551
29145,4960,6334
12423,2126,2709
16029,2789,3465
41281,7078,9053
6776,1180,1495
19036,3285,4169
13495,2389,2997
45517,7889,9666
17182,3150,3875
17117,2816,3693
29118,5060,6470
17415,3009,3569
11631,2002,2547
13758,2450,3009
17797,3051,3569
27222,4703,5794
43685,7549,9293
9066,1612,1970
23452,4047,4801
22959,4043,4980
10614,1808,2073
10377,1844,2248
43844,7395,8940
16335,2906,3489
38682,6922,8456
10715,1848,2260
56611,9812,12074
23010,4148,4962
13382,2252,2679
57298,9956,11996
5939,1016,1283
23591,4133,4960
7682,1337,1568
23401,4002,4866
16276,2945,3591
13200,2236,2796
14834,2620,3052
8527,1451,1856
13116,2296,2868
12241,2201,2734
39694,6831,8153
37004,6312,7730
34423,6032,7213
53737,9591,11628
30290,5117,6152
62608,11108,13731
30771,5380,6813
25108,4560,5682
15740,2842,3731
17836,3120,3607
14923,2524,2910
25677,4463,5295
20687,3676,4695
7275,1212,1765
20476,3621,4835
180119,32272,42325
31460,5416,6688
41685,7254,8698
17507,3000,3707
21647,3712,4583
17012,2961,3525
23804,4286,5303
77133,13287,15956
46367,7841,9573
13389,2368,2882
9499,1699,2105
181466,30681,36247
6340,1110,1373
10294,1784,2103
9507,1661,2092
35763,6152,7281
7072,1251,1585
32270,5706,6852
4106,708,935
19521,3377,4205
5996,1013,1465
3156,552,658
6197,1066,1306
33464,5755,6992
13839,2454,2998
16800,2894,3552
21006,3609,4271
30620,5317,6366
9410,1528,2059
17669,3121,3744
21002,3596,4265
12288,2134,2536
25472,4431,5977
2618,413,511
50418,8866,11001
23678,4015,4730
12371,2105,2668
24428,4285,5322
3314,597,765
5399,952,1241
18231,3141,4121
20254,3392,4205
17021,3067,3760
6668,1176,1485
8359,1496,1859
92860,16082,19160
19104,3240,4265
4015,705,827
35688,6114,7830
17855,3143,3997
16047,2756,3690
6858,1241,1569
27640,4684,5625
26204,4608,5961
47693,8511,10216
11716,2066,2645
22164,3865,4915
7716,1337,1677
26955,4680,5937
7151,1252,1610
22410,3741,4911
10035,1778,2176
17370,3021,3641
43114,7592,8711
11107,1923,2354
37427,6459,8105
11099,1969,2801
24640,4386,5152
10701,1908,2239
29064,5078,6232
21727,3783,4538
6327,1117,1382
138688,23876,28875
72705,12851,15608
16450,2873,3376
42360,7603,9306
13500,2314,2856
33179,5826,7097
15132,2722,3312
20021,3383,4226
22914,3928,4645
16407,2905,3541
23267,4062,4716
11027,1885,2287
26108,4525,5316
25235,4154,4995
18129,3224,3813
40837,6984,8751
18222,3246,3900
25919,4401,5288
36752,6466,7954
43153,7398,8946
40083,6950,8620
35109,6275,7377
10631,1802,2079
28224,4941,5861
18352,3295,4043
5911,1045,1343
12089,2046,2640
12584,2234,2886
105796,18478,22593
24027,4253,5136
6163,1096,1446
20884,3628,4349
28596,4946,6087
21660,3764,4529
25142,4550,5788
16079,2713,3163
21856,3680,4868
19460,3418,4125
11500,1985,2359
21961,3914,4736
50233,8832,10800
21600,3692,4397
15616,2726,3364
19430,3313,3890
16491,2950,3709
24429,4209,5249
24301,4346,5350
14085,2447,2915
10447,1801,2135
14287,2416,3034
13928,2477,3193
24744,4169,5927
6277,1084,1259
20954,3612,4480
22027,3799,4492
18688,3211,3857
6588,1170,1459
27447,4702,5766
23984,4214,5039
19144,3307,3970
38908,6809,8240
33040,5724,6963
15356,2748,3345
17103,3024,3764
59659,10631,12578
25686,4494,5379
27939,4940,5931
7547,1308,1607
95857,16668,19694
248527,43076,52042
14618,2539,3047
18865,3303,3934
53514,9679,11626
9594,1636,2138
7686,1339,1611
16268,2751,3402
15951,2793,3366
7369,1339,1530
39588,6827,8104
28812,4914,5962
36708,6202,7800
13456,2317,2783
20564,3761,4657
20830,3605,4384
9960,1792,2210
153364,27145,32347
36159,6340,7571
24964,4271,5143
11257,1925,2368
9397,1639,2010
47245,8344,10183
23925,4263,5203
28345,5059,6150
47086,8150,9802
43896,7801,9983
39019,6751,8174
16098,2740,3176
16624,2944,3826
26805,4498,5625
19049,3413,4351
26904,4596,5530
63344,11110,13238
15626,2698,3444
21047,3682,4750
36481,6307,7837
56516,9509,11407
49412,8802,10876
17540,3046,3637
13620,2398,2856
27512,4683,5652
143643,24833,30448
130978,22508,27576
27626,4778,5769
31021,5449,6899
25572,4391,5335
57725,10062,12512
20563,3601,4306
1174,202,304
23334,4107,5180
40180,7211,8737
12380,2156,2634
32310,5392,6947
16757,2988,3789
18714,3300,4323
31412,5393,6366
31241,5430,6770
24131,4127,4978
18983,3205,4001
20898,3490,4423
19062,3268,4081
12947,2259,2818
33217,5732,6825
38872,6700,8112
10851,1923,2394
32905,5796,7090
27784,4890,6363
17022,2934,3524
5163,912,1210
23390,4098,5027
27598,4854,5661
38888,6558,8043
15495,2658,3372
27118,4759,5614
27488,4875,6004
23164,4096,5169
49149,8463,9983
24726,4517,5522
15227,2818,3465
29659,5207,6176
40292,7057,8630
94133,16170,19532
17382,2926,3460
45141,7756,9652
11099,1877,2450
29697,5019,5896
14071,2412,2899
15683,2725,3448
11847,2081,2609
11077,1940,2336
73387,12792,15304
5847,996,1222
51655,8878,10913
91704,15615,18584
12178,2117,2582
19465,3387,4264
35630,6047,7387
17626,3068,3697
11652,2058,2555
4807,870,1105
19673,3476,4268
21870,3790,4628
6859,1221,1518
13874,2466,2997
8691,1452,1752
12578,2195,2750
7152,1229,1557
14355,2495,3109
19466,3419,4100
34569,5942,7514
10520,1781,2176
7186,1235,1551
66721,11998,14481
20238,3473,4806
12133,2129,2558
222236,37674,46186
20673,3512,4341
28966,5201,6272
10491,1887,2188
26405,4636,5791
30313,5349,7661
41180,6941,8160
17059,2932,3581
45224,7756,9218
7641,1318,1685
25800,4541,5513
26102,4574,5334
45114,8161,9896
14509,2511,3089
101621,17984,22110
29587,5139,6132
33961,6015,7277
21866,3825,4813
61194,10426,12638
30223,5481,6404
12967,2264,3088
12134,2204,2757
27228,4808,5928
5778,1002,1212
11488,1973,2416
35963,6130,7463
24117,4134,5258
10636,1884,2318
12885,2288,2714
35927,6074,7412
70161,12159,14548
81146,14429,17548
69791,12232,16098
73702,12880,15431
26225,4636,5683
76623,13102,15910
38612,6711,8127
16925,2955,3821
7249,1213,1419
28038,4729,5641
19159,3286,4072
22645,3913,4908
20285,3605,4423
17757,3054,3900
18701,3376,4179
12426,2149,2714
27230,4692,5660
16091,2790,3335
15742,2724,3172
14842,2577,3246
14339,2515,2980
9942,1806,2134
20675,3627,4435
20667,3639,4416
9512,1660,2034
12072,2138,2702
141733,24560,31319
10659,1844,2217
8323,1394,1752
7507,1309,1688
11786,1923,2367
32000,5616,7156
13758,2414,2927
19001,3327,3872
19180,3450,4404
27322,4695,5814
9633,1703,2137
8052,1328,1704
25648,4511,5616
18832,3213,4345
44370,7765,9160
19629,3449,4349
21832,3837,4560
39451,6778,8650
78576,13606,17527
16123,2838,3361
15759,2693,3348
18251,3026,3758
23603,4090,4872
23330,4093,5246
17869,3181,3999
7890,1365,1636
6935,1200,1378
22152,3928,4692
18325,3295,4050
8682,1561,2010
23153,4026,5020
52954,9436,11135
11782,2048,2432
25379,4434,5426
64524,11741,14096
27647,4605,5725
18776,3238,3953
42265,7315,8901
24410,4220,5002
31107,5214,6231
24830,4351,5329
12573,2206,2765
47310,8195,9787
16243,2770,3610
94419,16409,20129
17981,3084,3784
31730,5611,6822
8931,1611,1889
17699,3081,3676
15741,2712,3376
17927,3116,3734
7874,1371,1788
7026,1267,1648
59697,10244,12964
18255,3246,3926
27846,4727,5510
12208,2174,2649
20462,3607,4178
11604,2011,2318
11565,2014,2331
13886,2479,2904
31199,5369,6513
13269,2265,2696
31564,5467,6982
13988,2453,3280
90248,15943,19112
19626,3430,4178
19276,3266,3984
19003,3326,4288
9324,1541,1985
17387,2998,3606
24625,4269,5427
9865,1768,2285
15157,2614,3189
19014,3185,3952
20980,3575,4479
23093,4054,4951
11704,2056,2604
17375,3022,3657
13906,2383,3032
14759,2467,3059
10673,1921,2346
21822,3715,4308
14919,2682,3347
6251,1077,1360
16707,2953,3597
26977,4677,5755
37509,6842,8062
15216,2687,3339
40687,7184,8375
21096,3618,4378
6803,1194,1422
8138,1427,1873
13338,2358,3109
20498,3628,4315
31409,5428,6666
23587,4135,5086
18710,3255,3939
22405,3875,4778
10972,1825,2380
1445,251,346
11116,1966,2495
21780,3786,5254
7453,1284,1711
22453,3965,4964
13695,2496,2951
17342,3058,3797
25126,4405,5279
31333,5169,6509
18660,3343,4030
14634,2549,3265
25572,4312,5299
14927,2571,3164
20922,3615,4586
14770,2453,2968
72191,12517,15273
32570,5551,6642
17486,3085,3832
24510,4280,5356
18432,3115,3955
12868,2219,2607
73182,12376,15160
23181,4080,5100
21053,3459,4025
37920,6662,7867
9819,1732,2029
35974,6221,7651
17220,3058,3830
28426,4959,6283
20203,3524,4334
28866,5211,6629
15092,2671,3196
20348,3491,4332
26377,4503,5677
26646,4543,5652
9138,1635,2001
37214,6694,8058
15043,2629,3412
11347,1995,2602
20841,3580,4617
12612,2227,2883
32934,5991,7764
48905,8533,10772
29999,5293,6658
30806,5205,6172
36334,6297,8171
10126,1792,2123
11663,2009,2523
7914,1370,1726
10601,1856,2293
24306,4303,5475
30273,5358,6294
26821,4693,5508
11431,2077,2669
23767,4267,5221
